DATE_TIME,QTD_ITENS,QTD_CLIENTES
2019-07-29 13:45:00,645,122
2019-10-26 14:15:00,1112,117
2019-09-26 10:15:00,550,57
2019-11-03 17:15:00,844,106
2019-01-11 21:00:00,696,85
2019-05-12 20:00:00,663,101
2019-03-11 08:30:00,302,66
2019-02-23 08:15:00,717,82
2019-01-15 04:00:00,16,3
2019-08-07 07:00:00,191,36
2019-12-30 12:45:00,880,156
2019-02-01 17:15:00,869,135
2019-06-06 04:30:00,51,8
2019-05-11 18:00:00,1080,149
2019-05-29 03:00:00,40,11
2019-07-07 12:00:00,949,110
2019-01-26 21:30:00,485,64
2019-04-09 06:30:00,166,44
2019-04-13 20:00:00,863,93
2019-10-25 18:30:00,895,123
2019-06-06 10:15:00,471,83
2019-06-27 12:00:00,722,120
2019-03-07 15:30:00,502,73
2019-03-03 15:00:00,873,119
2019-10-21 04:30:00,28,9
2019-02-01 22:00:00,846,88
2019-09-12 20:30:00,960,76
2019-06-01 19:00:00,1132,116
2019-12-11 19:15:00,910,114
2019-07-14 21:45:00,682,74
2019-06-07 03:45:00,8,6
2019-09-11 04:15:00,90,8
2019-05-14 22:15:00,549,75
2019-09-14 07:15:00,341,50
2019-02-21 12:45:00,596,141
2019-12-03 02:15:00,79,12
2019-04-19 10:00:00,757,91
2019-06-15 17:30:00,999,141
2019-06-04 12:30:00,1052,166
2019-09-29 07:30:00,186,28
2019-01-15 00:45:00,356,45
2019-05-31 06:15:00,111,35
2019-08-16 06:30:00,125,36
2019-05-07 03:15:00,17,3
2019-01-26 16:15:00,898,116
2019-02-19 20:30:00,905,112
2019-02-21 03:30:00,22,7
2019-07-24 13:15:00,1115,190
2019-03-04 19:30:00,630,72
2019-04-11 17:45:00,623,107
2019-09-15 21:15:00,1029,87
2019-10-29 14:00:00,891,134
2019-03-30 14:45:00,917,108
2019-08-22 20:45:00,779,85
2019-05-12 06:15:00,111,27
2019-04-25 18:45:00,590,81
2019-12-13 11:15:00,794,107
2019-06-16 02:00:00,324,26
2019-11-08 07:30:00,434,68
2019-02-09 05:15:00,56,14
2019-08-06 08:15:00,516,52
2019-07-18 20:30:00,795,101
2019-02-24 11:45:00,850,98
2019-09-08 20:00:00,942,80
2019-08-22 07:30:00,250,61
2019-03-16 00:00:00,538,45
2019-06-24 19:30:00,680,85
2019-08-27 18:00:00,1073,112
2019-04-26 19:30:00,742,88
2019-08-18 09:00:00,495,57
2019-02-09 02:15:00,102,17
2019-07-12 00:30:00,328,34
2019-01-17 17:15:00,668,115
2019-06-16 19:30:00,693,82
2019-11-14 11:15:00,1124,109
2019-10-09 13:00:00,445,66
2019-08-21 23:15:00,612,57
2019-10-21 04:00:00,11,4
2019-07-01 10:30:00,668,70
2019-08-26 17:45:00,1014,97
2019-09-25 22:15:00,580,71
2019-09-11 04:30:00,17,6
2019-07-10 06:15:00,198,42
2019-06-09 19:15:00,983,97
2019-03-06 01:00:00,132,23
2019-11-18 01:15:00,75,9
2019-08-07 03:00:00,8,4
2019-02-05 09:00:00,638,77
2019-06-05 23:45:00,435,39
2019-05-07 21:00:00,1153,86
2019-07-23 09:15:00,774,69
2019-10-28 20:45:00,899,74
2019-07-14 01:30:00,217,25
2019-08-27 04:30:00,22,5
2019-07-26 12:30:00,827,135
2019-04-24 23:00:00,401,62
2019-07-29 08:00:00,179,49
2019-10-15 23:15:00,448,58
2019-03-06 03:45:00,8,2
2019-11-24 04:30:00,12,7
2019-11-23 23:45:00,165,20
2019-01-03 10:00:00,715,81
2019-09-26 18:00:00,855,107
2019-06-29 02:45:00,94,14
2019-01-15 18:00:00,1217,142
2019-12-16 19:45:00,784,106
2019-03-15 17:15:00,683,118
2019-10-02 09:45:00,825,77
2019-08-31 14:30:00,1305,113
2019-11-01 18:30:00,1176,134
2019-05-06 19:00:00,966,118
2019-12-27 10:15:00,909,95
2019-12-29 05:00:00,50,10
2019-12-08 18:00:00,984,131
2019-02-03 04:15:00,39,10
2019-09-07 21:00:00,1458,101
2019-12-23 13:15:00,1610,151
2019-03-22 17:30:00,798,124
2019-02-22 22:45:00,392,69
2019-11-15 19:30:00,977,113
2019-12-16 04:15:00,42,6
2019-10-24 00:00:00,277,24
2019-06-22 13:45:00,793,89
2019-01-19 02:45:00,65,14
2019-06-08 06:45:00,129,29
2019-10-26 23:00:00,531,64
2019-10-29 02:45:00,46,8
2019-03-08 19:30:00,963,110
2019-05-03 03:15:00,21,5
2019-09-17 02:00:00,114,14
2019-10-17 09:15:00,411,59
2019-08-15 16:15:00,776,90
2019-07-07 18:45:00,788,76
2019-10-21 03:15:00,35,4
2019-02-15 11:30:00,800,126
2019-02-10 04:30:00,31,10
2019-09-21 15:15:00,1027,117
2019-05-04 18:15:00,1207,126
2019-03-31 23:45:00,182,33
2019-12-21 08:15:00,436,59
2019-09-15 03:45:00,68,10
2019-07-08 00:00:00,313,41
2019-03-05 07:15:00,244,43
2019-04-14 17:15:00,643,88
2019-01-19 06:00:00,62,18
2019-10-02 05:45:00,180,24
2019-09-28 12:30:00,1116,100
2019-09-17 22:00:00,970,85
2019-10-21 13:30:00,606,149
2019-04-14 05:00:00,48,14
2019-07-08 02:15:00,86,12
2019-12-20 01:30:00,246,31
2019-07-15 11:45:00,488,88
2019-11-12 16:15:00,890,119
2019-06-30 11:00:00,978,94
2019-08-02 08:00:00,273,69
2019-01-20 14:15:00,809,105
2019-06-03 13:45:00,564,112
2019-11-18 23:30:00,273,43
2019-03-27 16:30:00,985,134
2019-07-13 10:15:00,644,74
2019-04-15 15:45:00,615,94
2019-01-11 13:15:00,584,156
2019-09-26 12:45:00,713,127
2019-04-06 04:45:00,25,10
2019-02-19 11:15:00,798,133
2019-02-24 05:30:00,43,11
2019-04-05 07:45:00,272,65
2019-10-29 07:45:00,325,48
2019-04-29 17:15:00,638,100
2019-08-21 01:15:00,186,20
2019-05-09 23:15:00,422,56
2019-10-31 05:00:00,39,10
2019-04-15 09:00:00,321,50
2019-08-03 19:00:00,1990,125
2019-06-15 23:30:00,516,75
2019-08-16 14:30:00,850,125
2019-10-09 07:30:00,328,60
2019-10-03 23:00:00,578,55
2019-01-03 00:15:00,476,57
2019-10-16 09:30:00,815,77
2019-11-08 05:15:00,47,14
2019-02-17 03:00:00,77,14
2019-03-10 11:30:00,944,99
2019-09-02 07:00:00,247,34
2019-05-26 04:00:00,22,6
2019-08-11 00:15:00,188,26
2019-12-03 00:30:00,170,22
2019-07-06 23:00:00,635,67
2019-01-11 10:00:00,557,91
2019-12-05 20:00:00,829,100
2019-10-11 01:15:00,183,21
2019-02-07 14:00:00,788,172
2019-06-13 22:15:00,426,63
2019-02-10 02:45:00,69,11
2019-05-31 13:45:00,679,122
2019-01-22 19:15:00,939,108
2019-02-10 04:00:00,21,5
2019-03-01 04:00:00,5,3
2019-02-25 13:00:00,549,157
2019-04-01 10:15:00,384,88
2019-05-27 16:45:00,584,103
2019-09-26 10:30:00,735,73
2019-03-12 00:00:00,256,42
2019-03-12 17:45:00,702,111
2019-10-22 06:00:00,153,30
2019-08-10 22:00:00,984,105
2019-01-24 15:30:00,646,108
2019-06-10 22:45:00,442,55
2019-07-18 17:00:00,825,119
2019-04-05 10:15:00,438,74
2019-09-03 02:45:00,42,8
2019-03-12 13:00:00,1135,185
2019-02-28 09:30:00,425,55
2019-12-23 21:30:00,1173,85
2019-02-17 13:00:00,1174,113
2019-07-17 19:45:00,868,90
2019-10-29 06:00:00,107,31
2019-10-08 02:00:00,109,10
2019-08-15 15:45:00,840,102
2019-01-19 14:00:00,944,129
2019-07-04 22:15:00,648,61
2019-11-24 18:30:00,904,115
2019-03-27 07:00:00,257,61
2019-09-06 20:45:00,1073,85
2019-11-11 12:30:00,660,117
2019-09-25 03:00:00,50,7
2019-12-07 13:00:00,908,126
2019-11-20 18:00:00,1456,147
2019-04-26 08:45:00,409,54
2019-11-27 13:30:00,1095,196
2019-08-12 18:15:00,908,109
2019-08-18 22:30:00,648,74
2019-04-22 20:45:00,476,90
2019-01-10 00:30:00,89,14
2019-01-06 02:15:00,86,13
2019-09-24 12:00:00,1204,139
2019-10-04 14:45:00,1009,112
2019-01-21 02:00:00,5,2
2019-07-05 22:45:00,604,60
2019-08-10 12:00:00,1484,150
2019-12-20 18:15:00,986,122
2019-11-23 09:15:00,582,72
2019-10-05 00:30:00,494,43
2019-03-27 00:30:00,158,20
2019-05-02 23:45:00,282,32
2019-07-04 07:00:00,178,38
2019-11-19 03:30:00,52,3
2019-07-14 01:15:00,418,25
2019-04-27 04:00:00,30,8
2019-04-17 06:15:00,251,51
2019-12-17 18:45:00,683,96
2019-08-21 17:00:00,1209,134
2019-09-03 09:45:00,828,68
2019-05-06 08:45:00,267,53
2019-10-31 09:30:00,521,82
2019-05-12 23:30:00,236,42
2019-06-25 04:00:00,31,7
2019-11-07 15:00:00,821,113
2019-04-23 03:15:00,38,9
2019-12-11 03:30:00,43,6
2019-01-17 05:00:00,16,9
2019-12-12 06:30:00,164,41
2019-01-05 01:15:00,147,27
2019-08-28 20:30:00,1149,75
2019-03-03 15:30:00,589,88
2019-08-26 02:15:00,36,5
2019-03-15 05:00:00,43,10
2019-06-08 15:00:00,1245,120
2019-08-28 01:30:00,142,13
2019-12-26 02:15:00,1,1
2019-09-06 07:00:00,227,43
2019-07-02 01:30:00,146,15
2019-08-05 13:45:00,780,102
2019-09-27 01:30:00,46,11
2019-07-16 07:15:00,310,67
2019-12-08 04:15:00,48,12
2019-09-03 21:00:00,1050,93
2019-11-20 22:45:00,407,58
2019-04-30 02:15:00,133,8
2019-10-06 13:15:00,979,99
2019-06-01 02:30:00,98,18
2019-11-30 02:30:00,98,23
2019-01-16 23:00:00,670,60
2019-08-13 21:45:00,757,76
2019-12-09 20:30:00,976,107
2019-10-12 15:15:00,923,93
2019-10-27 17:15:00,703,94
2019-11-09 04:15:00,65,9
2019-03-05 16:15:00,836,109
2019-09-28 01:45:00,259,30
2019-11-22 01:15:00,91,16
2019-12-10 19:00:00,1056,120
2019-04-18 09:30:00,586,114
2019-09-27 20:30:00,1169,100
2019-09-07 18:30:00,1358,115
2019-04-27 21:30:00,802,92
2019-05-28 12:00:00,1155,159
2019-09-19 07:45:00,260,51
2019-06-25 16:15:00,710,104
2019-08-03 16:00:00,1552,127
2019-02-04 17:30:00,736,106
2019-12-12 03:45:00,27,4
2019-02-07 23:30:00,537,63
2019-03-09 10:00:00,935,100
2019-04-24 16:45:00,888,106
2019-03-29 03:45:00,71,7
2019-11-26 20:15:00,1251,120
2019-02-16 08:15:00,329,45
2019-07-12 19:15:00,788,110
2019-01-07 10:00:00,464,70
2019-01-08 11:00:00,1059,125
2019-10-09 02:15:00,101,16
2019-05-23 01:00:00,180,23
2019-03-28 21:00:00,610,84
2019-10-17 21:00:00,598,73
2019-12-06 15:15:00,868,114
2019-11-06 23:30:00,509,41
2019-08-05 11:30:00,668,85
2019-01-29 15:45:00,786,95
2019-04-26 07:00:00,179,44
2019-06-19 01:15:00,269,35
2019-06-24 20:45:00,791,80
2019-01-07 00:15:00,445,45
2019-09-08 20:30:00,1240,89
2019-11-02 01:30:00,133,33
2019-07-20 10:30:00,782,82
2019-09-04 01:30:00,57,9
2019-06-28 03:30:00,32,5
2019-10-24 05:00:00,59,21
2019-01-06 22:00:00,775,88
2019-02-27 14:45:00,860,127
2019-06-10 18:00:00,855,106
2019-11-14 06:15:00,260,37
2019-01-06 09:00:00,469,50
2019-07-01 07:15:00,156,50
2019-01-26 05:45:00,35,15
2019-11-18 18:45:00,770,104
2019-09-12 23:30:00,335,54
2019-08-22 23:45:00,3,1
2019-05-24 20:30:00,668,105
2019-05-31 20:00:00,583,90
2019-09-27 08:30:00,380,64
2019-07-10 14:15:00,912,127
2019-03-08 08:45:00,472,79
2019-06-05 19:30:00,760,100
2019-01-24 18:45:00,709,107
2019-12-06 08:15:00,333,66
2019-05-18 17:45:00,1137,129
2019-08-21 08:00:00,507,57
2019-12-12 16:45:00,697,108
2019-05-09 12:00:00,906,125
2019-08-30 02:15:00,62,14
2019-04-11 03:00:00,28,5
2019-10-14 03:45:00,2,2
2019-04-24 10:15:00,910,112
2019-12-19 10:30:00,589,71
2019-06-15 20:00:00,885,106
2019-02-01 02:00:00,70,16
2019-10-09 08:45:00,506,55
2019-10-02 03:15:00,119,11
2019-07-19 00:30:00,22,1
2019-05-27 01:15:00,138,15
2019-11-07 02:00:00,33,9
2019-09-23 06:30:00,146,42
2019-12-11 10:30:00,1389,137
2019-03-09 13:15:00,1134,113
2019-10-15 04:45:00,31,6
2019-05-23 13:45:00,514,128
2019-09-06 00:30:00,292,31
2019-04-30 16:30:00,860,127
2019-07-05 12:45:00,662,116
2019-05-03 16:15:00,696,116
2019-12-20 11:30:00,714,110
2019-10-30 08:00:00,436,56
2019-08-28 11:30:00,1496,114
2019-08-13 01:15:00,154,24
2019-10-24 19:30:00,673,70
2019-01-19 21:15:00,755,82
2019-04-15 08:45:00,209,51
2019-01-03 13:00:00,1034,175
2019-03-24 04:30:00,70,14
2019-01-16 14:15:00,919,143
2019-10-22 03:45:00,20,4
2019-09-28 06:45:00,183,23
2019-01-16 18:15:00,955,135
2019-10-10 05:45:00,69,21
2019-12-08 14:30:00,732,84
2019-11-12 17:45:00,1098,112
2019-05-17 02:30:00,71,13
2019-03-10 20:30:00,667,78
2019-03-16 03:30:00,65,9
2019-06-30 03:45:00,38,8
2019-01-16 17:30:00,1149,125
2019-11-09 22:45:00,499,51
2019-05-10 22:15:00,753,110
2019-09-11 18:00:00,1077,125
2019-08-13 06:15:00,141,32
2019-09-11 19:45:00,1050,82
2019-06-20 19:00:00,925,98
2019-05-14 03:30:00,68,7
2019-05-03 07:15:00,251,57
2019-07-29 11:30:00,728,90
2019-09-15 07:45:00,230,34
2019-04-21 17:00:00,713,95
2019-03-06 04:15:00,47,4
2019-05-04 10:15:00,798,91
2019-05-07 18:30:00,801,120
2019-12-04 18:30:00,1118,126
2019-06-04 23:15:00,310,44
2019-06-21 10:30:00,545,78
2019-02-06 02:45:00,55,8
2019-04-23 21:00:00,770,79
2019-10-09 22:15:00,850,76
2019-08-28 14:15:00,1051,137
2019-07-21 14:30:00,899,97
2019-12-17 20:15:00,876,97
2019-12-03 17:45:00,1282,144
2019-03-18 11:15:00,633,85
2019-09-03 21:30:00,1082,80
2019-11-28 04:15:00,22,6
2019-11-11 22:30:00,631,55
2019-02-07 10:15:00,559,74
2019-08-09 08:00:00,336,50
2019-05-09 02:30:00,90,17
2019-05-31 06:30:00,163,47
2019-09-06 17:45:00,947,95
2019-02-25 19:45:00,627,94
2019-02-16 20:15:00,785,82
2019-09-05 17:15:00,850,109
2019-08-27 18:30:00,1086,115
2019-11-24 10:30:00,739,90
2019-11-26 12:00:00,1281,144
2019-01-06 16:00:00,861,103
2019-10-26 13:45:00,1030,118
2019-02-20 14:45:00,781,112
2019-10-06 02:45:00,112,14
2019-02-24 05:15:00,43,12
2019-12-27 16:45:00,1086,108
2019-09-07 18:00:00,1570,139
2019-04-20 18:15:00,1020,131
2019-09-24 20:15:00,1029,115
2019-08-03 00:30:00,323,47
2019-09-29 16:30:00,849,91
2019-09-12 14:15:00,842,115
2019-06-07 01:00:00,191,21
2019-12-09 06:30:00,3,2
2019-08-25 15:30:00,831,111
2019-03-05 10:00:00,829,110
2019-09-09 06:45:00,83,20
2019-04-24 06:00:00,159,31
2019-03-01 02:45:00,46,10
2019-06-12 02:00:00,58,14
2019-06-13 13:00:00,574,123
2019-03-15 05:30:00,48,16
2019-11-06 20:00:00,1256,114
2019-04-23 07:15:00,405,82
2019-11-15 22:30:00,461,66
2019-05-30 04:00:00,3,2
2019-04-28 01:00:00,237,33
2019-06-25 02:45:00,48,10
2019-04-14 23:15:00,362,43
2019-11-23 20:45:00,797,74
2019-04-12 21:30:00,630,85
2019-02-09 16:00:00,977,138
2019-01-12 23:30:00,537,61
2019-06-30 11:30:00,904,103
2019-06-20 00:30:00,247,29
2019-12-22 20:45:00,888,69
2019-04-30 00:30:00,318,32
2019-09-04 13:45:00,1213,156
2019-08-25 18:45:00,733,98
2019-12-16 11:00:00,713,98
2019-08-14 09:00:00,730,73
2019-04-18 23:45:00,642,80
2019-07-17 06:30:00,228,50
2019-01-07 03:15:00,27,6
2019-08-30 05:15:00,103,13
2019-03-28 04:00:00,40,6
2019-08-09 23:30:00,791,79
2019-11-08 03:30:00,68,7
2019-02-11 23:30:00,535,66
2019-08-27 05:45:00,104,25
2019-07-24 21:30:00,784,84
2019-12-22 03:00:00,58,18
2019-09-04 14:30:00,1048,132
2019-02-07 04:15:00,26,7
2019-12-11 15:45:00,919,106
2019-07-22 08:30:00,211,51
2019-02-07 18:15:00,701,116
2019-04-28 14:15:00,709,96
2019-08-27 21:00:00,1245,71
2019-03-16 13:30:00,986,124
2019-12-21 15:30:00,732,103
2019-11-15 02:00:00,317,29
2019-09-20 17:15:00,879,110
2019-06-22 11:30:00,649,92
2019-04-02 15:30:00,1025,139
2019-06-21 10:00:00,618,75
2019-06-16 01:45:00,119,15
2019-10-15 01:30:00,150,16
2019-08-31 09:45:00,915,61
2019-04-23 16:15:00,756,97
2019-08-10 14:45:00,1271,120
2019-03-31 07:30:00,161,33
2019-03-27 11:45:00,857,122
2019-02-24 08:45:00,445,60
2019-05-28 05:00:00,27,10
2019-09-05 14:45:00,706,87
2019-06-20 12:15:00,1125,100
2019-01-06 05:15:00,51,14
2019-09-28 02:30:00,166,25
2019-05-19 00:45:00,282,44
2019-04-13 13:45:00,883,126
2019-08-28 03:45:00,31,6
2019-01-10 09:00:00,408,72
2019-03-24 03:30:00,30,12
2019-10-16 02:30:00,30,1
2019-11-01 17:45:00,987,103
2019-07-12 03:30:00,98,11
2019-04-11 20:45:00,553,92
2019-11-18 17:30:00,793,105
2019-04-09 11:30:00,902,114
2019-08-10 17:15:00,1361,140
2019-06-25 21:30:00,644,79
2019-10-20 23:45:00,373,33
2019-04-05 03:45:00,47,10
2019-09-16 21:45:00,863,71
2019-06-17 09:15:00,314,57
2019-01-27 06:00:00,48,14
2019-12-11 05:15:00,89,24
2019-04-03 23:45:00,306,48
2019-08-03 11:45:00,1296,109
2019-05-24 11:15:00,649,104
2019-06-17 13:00:00,701,168
2019-11-27 12:15:00,1318,170
2019-03-13 04:30:00,15,3
2019-03-04 12:15:00,797,122
2019-01-22 09:15:00,665,76
2019-09-10 09:15:00,1022,85
2019-07-30 12:30:00,1267,142
2019-06-05 07:00:00,303,50
2019-08-18 02:00:00,47,11
2019-06-03 06:30:00,83,33
2019-04-21 15:30:00,462,84
2019-07-25 11:00:00,760,94
2019-10-10 04:15:00,39,5
2019-05-06 09:00:00,365,58
2019-11-21 00:45:00,94,15
2019-11-28 02:45:00,36,8
2019-07-15 23:45:00,346,23
2019-10-10 04:30:00,17,4
2019-11-04 12:15:00,554,116
2019-07-30 02:30:00,33,6
2019-12-28 04:45:00,53,11
2019-08-09 13:45:00,1078,152
2019-11-14 20:00:00,693,89
2019-11-10 04:45:00,65,16
2019-11-18 20:00:00,718,96
2019-01-18 08:45:00,355,65
2019-01-10 08:45:00,400,80
2019-10-16 01:45:00,62,12
2019-11-10 08:30:00,472,54
2019-05-24 17:00:00,741,111
2019-02-05 02:30:00,72,13
2019-11-08 22:15:00,738,60
2019-10-25 03:15:00,36,5
2019-05-17 06:45:00,131,36
2019-04-03 09:00:00,971,106
2019-04-02 15:00:00,935,130
2019-04-21 08:00:00,256,38
2019-02-01 02:30:00,105,18
2019-03-05 05:45:00,72,15
2019-01-07 09:15:00,331,68
2019-01-25 19:00:00,750,111
2019-05-11 04:00:00,50,12
2019-07-15 05:30:00,25,8
2019-04-08 04:00:00,6,3
2019-05-16 20:00:00,724,94
2019-10-19 08:30:00,422,57
2019-06-06 22:45:00,437,54
2019-12-08 09:45:00,663,69
2019-04-22 11:45:00,519,90
2019-03-25 13:45:00,473,127
2019-01-17 15:15:00,532,98
2019-05-02 11:45:00,682,87
2019-08-24 10:45:00,826,76
2019-04-24 14:30:00,812,120
2019-11-27 02:15:00,48,13
2019-08-14 17:15:00,1073,109
2019-11-13 03:45:00,174,10
2019-08-24 01:00:00,379,35
2019-09-19 18:30:00,810,108
2019-01-17 08:15:00,343,77
2019-06-22 21:15:00,503,72
2019-08-26 20:45:00,847,81
2019-12-29 20:15:00,1122,118
2019-01-17 12:30:00,833,161
2019-03-21 18:15:00,841,110
2019-10-31 08:15:00,517,74
2019-04-30 08:45:00,737,80
2019-11-02 03:45:00,103,10
2019-04-01 04:15:00,6,2
2019-03-28 03:15:00,39,12
2019-11-24 12:45:00,910,112
2019-05-27 11:00:00,574,94
2019-10-28 07:30:00,148,39
2019-10-19 15:00:00,1318,126
2019-07-26 05:00:00,95,11
2019-10-07 21:15:00,899,82
2019-01-25 06:45:00,211,39
2019-12-08 10:15:00,820,85
2019-11-14 17:30:00,1029,129
2019-06-13 07:00:00,152,42
2019-01-30 22:45:00,436,64
2019-01-17 12:00:00,559,82
2019-01-16 13:45:00,1119,148
2019-04-13 15:30:00,866,108
2019-06-29 19:45:00,888,87
2019-01-27 01:00:00,320,29
2019-04-14 02:00:00,200,28
2019-11-12 13:30:00,1006,168
2019-07-01 16:15:00,631,73
2019-08-28 23:00:00,769,59
2019-06-18 00:45:00,155,18
2019-06-13 00:00:00,395,52
2019-02-12 12:30:00,993,179
2019-04-12 09:45:00,443,73
2019-06-25 03:15:00,11,5
2019-11-01 05:45:00,76,24
2019-02-11 23:00:00,615,63
2019-11-17 21:15:00,895,99
2019-06-06 10:30:00,545,80
2019-06-16 22:30:00,453,57
2019-09-29 08:45:00,319,44
2019-11-25 23:00:00,454,63
2019-08-31 16:45:00,1327,119
2019-12-26 09:15:00,470,63
2019-06-02 13:15:00,1107,90
2019-02-24 19:00:00,845,111
2019-05-24 15:00:00,802,121
2019-02-13 22:00:00,959,115
2019-06-05 08:45:00,726,90
2019-07-08 08:45:00,198,47
2019-11-27 03:30:00,107,7
2019-01-05 15:00:00,1110,144
2019-10-27 05:00:00,107,15
2019-06-19 12:00:00,951,140
2019-01-09 20:15:00,1006,103
2019-10-25 04:30:00,36,10
2019-05-25 02:15:00,99,20
2019-08-04 18:30:00,683,78
2019-10-13 03:30:00,60,11
2019-02-22 18:15:00,660,113
2019-10-12 01:45:00,252,28
2019-11-01 04:30:00,69,12
2019-02-04 21:45:00,853,82
2019-06-09 05:15:00,63,13
2019-03-20 02:15:00,35,9
2019-06-05 05:15:00,96,23
2019-06-03 23:00:00,373,51
2019-08-12 18:30:00,918,100
2019-06-06 03:15:00,26,4
2019-06-27 15:30:00,620,110
2019-05-05 04:45:00,17,7
2019-11-15 23:45:00,353,51
2019-03-25 06:00:00,1,1
2019-04-05 06:30:00,143,36
2019-01-27 14:00:00,789,103
2019-10-08 14:45:00,857,92
2019-01-27 04:15:00,25,7
2019-05-30 18:30:00,582,104
2019-05-04 11:30:00,855,106
2019-01-11 05:45:00,119,29
2019-11-19 00:00:00,559,45
2019-05-13 02:00:00,52,11
2019-10-25 21:00:00,946,93
2019-07-21 07:45:00,172,22
2019-11-25 23:30:00,314,37
2019-04-28 23:00:00,360,53
2019-01-14 09:00:00,255,47
2019-07-27 16:30:00,1654,116
2019-04-07 00:00:00,237,32
2019-07-06 18:15:00,1523,140
2019-04-06 12:30:00,855,122
2019-07-18 23:15:00,19,5
2019-08-29 12:30:00,743,135
2019-01-05 08:30:00,482,59
2019-12-07 16:15:00,1211,107
2019-03-27 23:45:00,196,34
2019-01-23 14:30:00,857,147
2019-12-11 20:45:00,872,86
2019-05-06 00:30:00,21,6
2019-05-16 08:30:00,283,65
2019-04-19 16:15:00,684,111
2019-12-01 18:15:00,1096,125
2019-08-22 19:30:00,711,79
2019-03-16 13:00:00,1203,122
2019-05-19 06:30:00,106,25
2019-10-07 13:45:00,544,110
2019-04-03 01:45:00,76,24
2019-12-16 02:45:00,42,4
2019-05-12 11:00:00,834,94
2019-01-25 09:00:00,452,78
2019-05-22 00:15:00,408,53
2019-06-18 09:45:00,744,72
2019-06-20 09:30:00,454,61
2019-05-26 16:15:00,696,92
2019-08-02 17:30:00,1012,110
2019-04-01 21:15:00,811,84
2019-03-07 20:15:00,716,97
2019-07-16 16:15:00,913,99
2019-09-25 16:30:00,936,97
2019-03-12 03:00:00,77,7
2019-10-17 05:45:00,57,18
2019-01-14 15:45:00,480,96
2019-06-29 03:15:00,49,14
2019-08-27 10:15:00,939,83
2019-11-29 17:00:00,2003,199
2019-03-19 09:00:00,723,87
2019-12-14 23:45:00,409,47
2019-02-23 04:45:00,28,6
2019-04-07 03:30:00,85,15
2019-07-19 09:00:00,479,55
2019-04-03 02:00:00,101,13
2019-02-13 03:30:00,11,2
2019-03-26 18:45:00,882,87
2019-07-27 03:00:00,255,15
2019-01-25 22:00:00,752,79
2019-08-06 23:30:00,402,50
2019-09-25 12:15:00,1071,142
2019-10-06 18:00:00,873,104
2019-08-05 06:00:00,88,21
2019-04-08 10:30:00,444,65
2019-03-24 12:45:00,935,98
2019-04-24 01:00:00,202,26
2019-06-19 23:00:00,691,87
2019-03-06 14:00:00,938,128
2019-03-13 05:45:00,133,26
2019-04-30 07:30:00,347,81
2019-05-24 18:45:00,886,107
2019-10-13 13:30:00,830,104
2019-05-05 15:30:00,734,95
2019-04-20 21:15:00,664,92
2019-10-18 21:15:00,898,87
2019-04-27 07:15:00,211,41
2019-09-04 06:00:00,324,45
2019-12-28 08:00:00,407,53
2019-07-27 09:00:00,459,53
2019-03-04 20:45:00,365,57
2019-06-14 10:15:00,472,90
2019-01-15 21:30:00,804,85
2019-10-30 23:00:00,482,54
2019-07-22 15:00:00,609,105
2019-12-10 12:30:00,959,159
2019-02-15 01:00:00,121,25
2019-06-11 14:15:00,866,130
2019-05-30 19:45:00,536,79
2019-05-30 21:00:00,609,80
2019-03-06 00:45:00,102,14
2019-12-04 12:45:00,967,162
2019-08-31 18:30:00,1022,115
2019-07-12 21:00:00,690,95
2019-12-29 06:45:00,127,21
2019-09-01 21:45:00,618,80
2019-10-02 12:45:00,1110,153
2019-04-20 10:15:00,877,97
2019-10-18 00:45:00,251,26
2019-12-11 13:30:00,1025,177
2019-06-13 19:15:00,775,103
2019-01-14 00:00:00,289,31
2019-12-01 06:00:00,123,22
2019-10-09 05:15:00,46,15
2019-04-23 04:00:00,24,5
2019-08-24 01:30:00,210,21
2019-04-04 02:45:00,33,13
2019-06-26 11:00:00,1110,119
2019-02-14 21:00:00,720,90
2019-12-19 21:30:00,878,95
2019-11-05 05:45:00,95,21
2019-10-05 17:45:00,894,107
2019-09-29 13:30:00,790,101
2019-04-28 03:45:00,50,10
2019-06-11 11:30:00,893,123
2019-09-25 05:15:00,102,25
2019-05-01 06:15:00,107,25
2019-03-19 14:45:00,621,122
2019-08-16 16:45:00,905,92
2019-06-26 14:00:00,1003,151
2019-07-10 11:00:00,1111,123
2019-05-02 09:30:00,340,62
2019-10-17 07:15:00,271,56
2019-07-05 10:00:00,682,79
2019-01-30 04:00:00,17,5
2019-03-26 20:15:00,830,100
2019-11-15 12:15:00,845,94
2019-04-25 23:15:00,342,48
2019-11-24 09:45:00,515,61
2019-09-23 11:00:00,723,88
2019-09-30 16:45:00,706,80
2019-10-22 13:45:00,899,142
2019-07-23 16:00:00,1083,122
2019-03-03 20:30:00,570,92
2019-06-16 09:30:00,473,59
2019-11-14 15:00:00,820,99
2019-09-21 23:45:00,423,26
2019-04-19 22:15:00,378,64
2019-01-29 08:45:00,659,105
2019-08-31 19:45:00,1042,71
2019-12-05 03:45:00,4,2
2019-03-23 12:15:00,1151,111
2019-01-06 19:00:00,780,99
2019-02-10 21:00:00,1071,119
2019-03-13 18:00:00,1178,152
2019-11-18 15:00:00,599,94
